merchant_name,mid,mcid,site_url,tracking_url
Showers Direct,showersdirect,showersdirect,https://showersdirect.com/,https://app.partnermatic.com/track/2d42glVd78hf9xvsmGnwaOdOaQcQ7efesrXV1bTkseBYlNVfxlcZX61uQUcCIdicVIuVPGHbWOUT6hu1oLxju0l0zXRXDkEZQxREbkTBeg_c_c?url=https%3A%2F%2Fshowersdirect.com%2F
Garmont Outdoor,garmontnorthamerica,garmontnorthamerica,https://garmontnorthamerica.com/,https://app.partnermatic.com/track/139e4fgLn5b_b_ahxJz4nG_bxxaf7g2L1LTmTXae0hAdTCAs6_a9z6QyaXtBgf7mZbNH0CuN57vOEB0iPu5AcN4RaTzVpLxTlB2A2jRWE8VxGg_c_c?url=https%3A%2F%2Fgarmontnorthamerica.com%2F
Sweets Elderberry,sweetselderberry,sweetselderberry,https://www.sweetselderberry.com/,https://app.partnermatic.com/track/f63alg_a6S7GC0LPURAagOIGWLMOh_aMkkUvTpaGXsysWm5dZ5DcsEQwK_baQDG8ot3DAyTX25yOhcGZyxXtdnPEq3mk36HnKZI7CqoFU144A_c_c?url=https%3A%2F%2Fwww.sweetselderberry.com%2F
canadianinsulin.com CPS,canadianinsulin,canadianinsulin,https://canadianinsulin.com/,https://app.partnermatic.com/track/771b1blcH6wdzUPzgEcmf2JKQVumDtq2K7yxYczaSrj2dRxWFR2yOblzmr79H_b0LVsCEBq21_bZcfChl6g9qx1aVofa0Ug7zQoLMXlDn7rA_c_c?url=https%3A%2F%2Fcanadianinsulin.com%2F
Brooklyn Industries,brooklynindustries,brooklynindustries,https://brooklynindustries.com/,https://app.partnermatic.com/track/3fe4fBMPMFic3VUMPSPzHdARAi6a5O0sOjjUArIOUDy5KEu7R8cINBJJGTiKR4Yd6TaBWdjCNReUDnWaHkxtfssLaQsiJzUp4S2OLIGz9A_c_c?url=https%3A%2F%2Fbrooklynindustries.com%2F
INKEEZE,inkeeze,inkeeze,https://inkeeze.com/,https://app.partnermatic.com/track/3286iLSXOia8N6xcsurY_buC09Y9BMtgigicnae4RQ5buiO2smZvCq43fzMny6yKpzCx2ZK8WXlGxO9tUE6KqeIF87qCquzuaaOOSLg_bk5Q_c_c?url=https%3A%2F%2Finkeeze.com%2F
XTech Tactical,xtechtactical,xtechtactical,https://www.xtechtactical.com/,https://app.partnermatic.com/track/a0bcnToEh_bnGc9m6D4KLWa9q06NNa2TCJ5Dm182DPYsonWPtl1vhfr8y0UJ4e_bVf4EHGyjZKHwz4QznXe1jKbzpw3k1JsJsSgVzSk9MBUw_c_c?url=https%3A%2F%2Fwww.xtechtactical.com%2F
Milk x Whiskey,milkxwhiskey,milkxwhiskey,https://www.milkxwhiskey.com/,https://app.partnermatic.com/track/88286g7NTiGlmEkHKQwT_afrhmXv41lXssNzLJ8IvQRpAsAKZ3jEMU75Z6nZBY_bmOxKkrQwl_bMZt3s8gJv0JV_ac78F7YM4a9i0QfDNm0vjQ_c_c?url=https%3A%2F%2Fwww.milkxwhiskey.com%2F
frank green NZ,frankgreennz,frankgreennz,https://nz.frankgreen.com/,https://app.partnermatic.com/track/14a9cTqxT5SwLFqwifRuJlcop_aieXUYni0YjPLNuiT9fnjBrzi9774Y1p3kiG3G11m8_aBGq_bZka0HCKvJYVn9MyQYo3tG32ePakT3Bjomw_c_c?url=https%3A%2F%2Fnz.frankgreen.com%2F
MCM,mcmworldwideus,mcmworldwideus,https://us.mcmworldwide.com,https://app.partnermatic.com/track/7318Tw86UrZbpmJqLgtocVWnaXF131_aKhNe34yYI4kZa5F0nd4fjDVtDGNVqUQEfQH5oTqykEW1sxCBj76H9d6jIewVuK3FiOTQua1UBug_c_c?url=https%3A%2F%2Fus.mcmworldwide.com
Red Paddle Co CA,redequipmentca,redequipmentca,https://red-equipment.ca/,https://app.partnermatic.com/track/7906rW_awoaBN3MBSHb3WunKVOpPTf7lmXke4sZqNZ1OX5OohQ4gmdksnaw4xt1iBy7y3PQzuSpI_bTJMnXaP_ba2dz_bapp6rUvr03trPuAMw_c_c?url=https%3A%2F%2Fred-equipment.ca%2F
Landingi,landingi,landingi,https://landingi.com/,https://app.partnermatic.com/track/0c95gPluhXL5TnaTpEPzS_brxS4RrGwVKZKzmxfaYuisib6NyNaZb_alHfRBP5eZ_bZ88z3dChRVEW5xcH7_akDXL92UQxf9Kab_bylwHXJr_bOg_c_c?url=https%3A%2F%2Flandingi.com%2F
FOCO EU,focouk,focouk,https://uk.foco.com/,https://app.partnermatic.com/track/57807mKNCSNSnTq8G6SCqb810ianrbGBjzA2TBZN6JBndJtc8ITmHLLR3rM2Dog9738bwr7PxMuwSy1_bBF4_a7RJojC1jqNv19uDJIJ6Sew_c_c?url=https%3A%2F%2Fuk.foco.com%2F
Paint With Diamonds,paintwithdiamonds,paintwithdiamonds,https://paintwithdiamonds.com/,https://app.partnermatic.com/track/8872snTmjOjw1KP8LNPIqXFioFKyAbHTrD7oZAl8jl90k1ZEXEVoxrJiRyo_bIzmCeRzjDvxyd2DtJqJZujRgudc8Ws8rWE8j4L_aM33lcyA_c_c?url=https%3A%2F%2Fpaintwithdiamonds.com%2F
borderfreehealth.com CPS 10%,borderfreesupply,borderfreesupply,https://borderfreehealth.com/,https://app.partnermatic.com/track/8941Yv_ayr3xeTMk0k118FavIkaX_bvAzYQC1MiXiD9Lk634xWOoJpGORH6Gk5jTI_bMOraRtNrpCLCh_ajIK1OMNFH33RR6IFhDJA_a6Lt79Og_c_c?url=https%3A%2F%2Fborderfreehealth.com%2F
Norton,nortonus,nortonus,https://us.norton.com,https://app.partnermatic.com/track/4706jFjzfTLF1FdCf_biQ8U_au5h7ryl0HRojCrgHdUctjiaUAt2SklOOOVgzIs3Ej5R3d1ns_aG611GksyfrKjIhdiamIi7sQWHPRpK3VkAQ_c_c?url=https%3A%2F%2Fus.norton.com
Dollar Flight Club,dollarflightclub,dollarflightclub,https://dollarflightclub.com/,https://app.partnermatic.com/track/6a85apXBAExmlPVPcDN3aH4pAhnZeTl4SktawRuIYGVl5N2_abj4p4Ce5udzPmMJVL6_b0tGeJNZaFWoSk3JUxwsYZnkxw1GrlwBUCWwJUPg_c_c?url=https%3A%2F%2Fdollarflightclub.com%2F
Nano Magic,nanomagic,nanomagic,https://nanomagic.com/,https://app.partnermatic.com/track/b059GltpgrcfOfNs_a8JnUvTaS1vcTJKIsuWH9AgypuTaJwR5FVD4RkVJaUez4pXPab3_bYkbl6KMe0bmdtW_akNtrBOg7UIfu6dduh7jE2AA_c_c?url=https%3A%2F%2Fnanomagic.com%2F
SelfDecode,selfdecode,selfdecode,https://selfdecode.com/,https://app.partnermatic.com/track/17dezzhMzrLe9izREpR_awhZ92fgpqgEWHb749ZzKvFuUNFREFoHCsBgegZEzl3x0upTne7SDubdeUTdaSKS8etyhzsbcu5zCVfMgTF2RHQ_c_c?url=https%3A%2F%2Fselfdecode.com%2F
Creed Archery Supply,creedarchery,creedarchery,http://www.creedarchery.com/,https://app.partnermatic.com/track/882bJ81UdT3v5c6JTxdm0a96GlJkUnbxOIYqoTdy2NV1BlQclGNpTxi8fKiH_bXYw1gdtTYxRmlueEqR4bYi0UsTLO14FyCEXcDB_bTMpQcA_c_c?url=http%3A%2F%2Fwww.creedarchery.com%2F
Tayloáni,tayloani,tayloani,https://tayloani.com/,https://app.partnermatic.com/track/c44eTUTiJoAHHQL_aEjQd4zJYkXnroybaP2cSjLo84ug0_a7JXGlw4A9ZvGwvaVt_bcek888oYm0EkfrBEqSVN1ZgONw0cey4H5TBjGMCvtTA_c_c?url=https%3A%2F%2Ftayloani.com%2F
Elihome,elihome,elihome,https://www.elihome.com/,https://app.partnermatic.com/track/9024MgNqwqoRzxo5hEJRW0Eu4TAFF7FhqohJ0i9oxISIqvw_ab_bLiwGGHT7HzxZqCuw0z_b_bXh8NgXh_aYx9QD_aYwPTfR6e0GOFg3GUNbE1_bg_c_c?url=https%3A%2F%2Fwww.elihome.com%2F
OuterImpact,outerimpact,outerimpact,https://outerimpact.com/,https://app.partnermatic.com/track/0c72oLQK3JR_bt6lKbYmRvjkFhgk6IsqJyqSmDbX4PJ15mYq9lsl4Y2pUut22tv2efWdJZ1c3rorE1feME5AYrpojB26lvhu97vB8b7Eb6A_c_c?url=https%3A%2F%2Fouterimpact.com%2F
Vans Canada,vansca,vansca,https://www.vans.ca/,https://app.partnermatic.com/track/c04eBMrb8yv9MT7N6WqgK1xuPQDSNk_bxQasESVtrc7Lp2wqhN8jCQvyQcuPDGRusX98P45AlHYAdcg6mTidApamAWwigEMh2jvuvLvXC4Q_c_c?url=https%3A%2F%2Fwww.vans.ca%2F
BlackStrap,bsbrand,bsbrand,https://bsbrand.com/,https://app.partnermatic.com/track/40c0zi_aPG8o0NbtB_bB7rMHBv0l4mM3K03AVFstirDaeHX9_b_ad0a3HF9IvuedRpM_bfZRC4pd2VKL8HRY8meP6YKzU0sRhiYURmDvDGNUfzQ_c_c?url=https%3A%2F%2Fbsbrand.com%2F
Ryder Toys,rydertoys,rydertoys,https://rydertoys.com/,https://app.partnermatic.com/track/d6efD8XPgx85yFUJEEQC7myeQ09nfza5ZciSJOwKqVahJGmGhsuvFqEExVve5IAOTlVCc82HmjwWBqZxjrBpVDi5ejGhgHib06ul16atLg_c_c?url=https%3A%2F%2Frydertoys.com%2F
Latitude Outdoors,latitudeoutdoors,latitudeoutdoors,https://www.latitudeoutdoors.com/,https://app.partnermatic.com/track/fd09y2TKzp9gAIKE6m0pnTMoNL_bmu5xmhpdTghn01Vg6_b7uZxV3GY80u68oa0SmUxGk9OloDGTXlccdNx5LAiHNIazrIMiL5qVxlOGw7zA_c_c?url=https%3A%2F%2Fwww.latitudeoutdoors.com%2F
VEEPS,veeps,veeps,https://veeps.com/,https://app.partnermatic.com/track/0efaPfo3fQJL3Up8EgNSMEWUpVV6YrX3MRpEZ_bKugTO3mAOiOH9WnTw9k9TeAcbWOEBnskM1QEN5lCwnwq2AegyY30Iwqrfu_aCPbIk1xXQ_c_c?url=https%3A%2F%2Fveeps.com%2F
UDOG,udogcc,udogcc,https://udog.cc/,https://app.partnermatic.com/track/d7dccoqjTXJghhKL_am_az262eDt3NDlA_azCrAQBiQrxnHXdqfCmLsV2d5P6AMNBdXn9Q_benmLbKZQGYNX_bc7wukcmWHzs_aeAQTQbtOa5nCQ_c_c?url=https%3A%2F%2Fudog.cc%2F
Zarges USA,zargesusa,zargesusa,https://www.zargesusa.com/,https://app.partnermatic.com/track/a016_bSXYTFlIWUeRNpEDwCilrc0p3Bee97vaJT5jr0UBfUt34KEvEdSdqSf_aWE3Oth7axz4DJNGyJAgwBrNUKORFs2sp0TcXE_bcLgCc5pg_c_c?url=https%3A%2F%2Fwww.zargesusa.com%2F
Scales Gear,scalesgear,scalesgear,https://www.scalesgear.com/,https://app.partnermatic.com/track/d7baMRbb0xShBxOfx_boCq_aAHijz_aSy4wWjKzn6FPzZ61iWL0ntYaQ3G1swX3ltL7dUaSGTYQLt8kHPkz_b7adCNETXSRcREsgQ_aA8Ea4ORw_c_c?url=https%3A%2F%2Fwww.scalesgear.com%2F
Reima,reimaus,reimaus,https://us.reima.com/,https://app.partnermatic.com/track/1e23aeleCbMYrgeWFgjAwnMqPUqQPgYyZvJXKZeuaDhzhMOIqMmniphh6YWxmqA2K0brxbAJaiOiauAee9VkwDPkHObCuzPN2_byZ27yhjA_c_c?url=https%3A%2F%2Fus.reima.com%2F
Motive,gomotive,gomotive,https://gomotive.com/,https://app.partnermatic.com/track/3a08sYnZaIpVHmRG0PCsSrdOwb8jl7XCZKLed1kQoD8iSPLPNE7tzRc_bqh6vIr9Xzg5MejBXqFdDOseacpxxxYRXq_b5DtYpok2DBK0Z7Vg_c_c?url=https%3A%2F%2Fgomotive.com%2F
Sun Company,suncompany,suncompany,https://suncompany.com/,https://app.partnermatic.com/track/8e9ebTB6suyFLORkdECEhrMmOGDTOHVoRJs0OUkgkRMQ_b0SLWJopOPyU_bAntrR9CIal6HZVjTUlsMeMv3fcNITn2YdtMfNv2C6D2yHuXvA_c_c?url=https%3A%2F%2Fsuncompany.com%2F
Polar Bear Coolers,polarbearcoolers,polarbearcoolers,https://www.polarbearcoolers.com/,https://app.partnermatic.com/track/ac17I3o3h6K_aZxqrcc668cdGVhnhWI6R2SGN_b_brsSjOe_bKUzz7dVViucm2iCdzwi_bDeSOgNs6oRc4WSg3JskrT7BYU2q2bVkaBKB_bDQT3Q_c_c?url=https%3A%2F%2Fwww.polarbearcoolers.com%2F
Wide Open,wideopensocks,wideopensocks,https://wideopensocks.com/,https://app.partnermatic.com/track/1fa5Hijce7FAWXvxszKtwZP_buyP0IW5fpPO65J9BdCoIqQ2HbBteAIZqNwSDH411Tjiq74T_bpS4FLti8byHYHZzSOPjZscw2QM9EYuIUVg_c_c?url=https%3A%2F%2Fwideopensocks.com%2F
Trail Magik,trailmagik,trailmagik,https://www.trailmagik.com/,https://app.partnermatic.com/track/cfbdb4zD2L4THYi6wTq1iYZrL0zxlkZ6VtFMZPcZZqWEy9tpslJVHWp2rc3lEa_ajP0DkvXp_bBCiLhPQOL0auqQsVa0H3dRV0sB1VHO3rpw_c_c?url=https%3A%2F%2Fwww.trailmagik.com%2F
ACOPOWER,acopower,acopower,https://www.acopower.com/,https://app.partnermatic.com/track/9d5fG1I6BMky4lS4S0zT6XWXl25v5vSOtnHA3wA_adVRtU54q3XljyhQq8KAWbxtXdPLar8PX_b6T9l_bydhPMfJyg8hcIp1344B17WOd4R1Q_c_c?url=https%3A%2F%2Fwww.acopower.com%2F
Gentlebands,gentlebands,gentlebands,https://gentlebands.com/,https://app.partnermatic.com/track/6824PDHgbAl_bQIwfsD1IQxKaDM19tmJ01ZYxuxdR4a9WjR3pRqeFlJutBSzREbGn0vcj7vdS5Y8DYYyl8RWHjE10Ya1NeiC_ahJUsJ3FkCg_c_c?url=https%3A%2F%2Fgentlebands.com%2F
American Buffalo Knife and Tool,abkt,abkt,https://abkt.com/,https://app.partnermatic.com/track/1cdc7EHGLqI3Y4ai9R7XWY_bMYV_ajgs1PrPwcjx7rQu9qI7ulsN_aveNekCGxGhtkUky6JcurMnKY7Pgo5Zm8Q92AdagpO4yx6m37UWcl0gw_c_c?url=https%3A%2F%2Fabkt.com%2F
VectorVest,vectorvest,vectorvest,https://www.vectorvest.com/ecommerce/,https://app.partnermatic.com/track/3fcbTHxVjCvLcO1gJvsMGvA1Ls9SnY3K_aWabfp2aprQ8dcB6SsOFc9E2LO0KqL1ZuuQMvIypLLg96fe1FQAnUYTmSOp1WnWUVVhDyZERHA_c_c?url=https%3A%2F%2Fwww.vectorvest.com%2Fecommerce%2F
FliFlik,fliflik,fliflik,https://fliflik.com/,https://app.partnermatic.com/track/a646xyLkO4ltSmkZ8eul_au9Gb07qSDPWxzrryU2sgch5_bprcDASJAzsN9LcWRonOhsTHR1vmhxXQeVshAu39uE7gQI5uAxF4C69ueU4M8Q_c_c?url=https%3A%2F%2Ffliflik.com%2F
Blackberrys New [CPS] IN,blackberrys,blackberrys,https://blackberrys.com/,https://app.partnermatic.com/track/7f0b7zYsWhwh7TFsPzP3vMNSakxpnWLZevNvTX2Rg64S9rLbYeO10hGxh2UPrRuViqwDIiLVbSPvwHno3y6fKWvOUcbyiK0otjMU0jQgSQ_c_c?url=https%3A%2F%2Fblackberrys.com%2F
HeadHunter (hh.kz) KZ,hhkz,hhkz,https://hh.kz,https://app.partnermatic.com/track/1376lslvGWyjzipXNBf05wrPc26RoPruetvf2Wr5YZZf91n1t_a9VC7Ir8lN0NUZi8yaVe8HzElHeSTjHFl63qIbx7BRh5DsZhkmJzeFxHQ_c_c?url=https%3A%2F%2Fhh.kz
Citadium,citadiumfr,citadiumfr,https://www.citadium.com/fr/fr,https://app.partnermatic.com/track/80cfXAVjeB7CKrQQ5mHTYlAU9PbKAh37u_bzt4LrGOm_aU1vq0dxsGeFrIdHcC_b3IvaqmHJhqPUXo82MWbRJ8X2YNfAn6uOKki72vKClOK5A_c_c?url=https%3A%2F%2Fwww.citadium.com%2Ffr%2Ffr
iCases UA,icasesua,icasesua,https://icases.ua/ua/,https://app.partnermatic.com/track/181bdEXbQmfuN5krabeHlJaRK1xeCRYfF_bxQXvfWPuLKxx074j_bYjEbdfvdRl7165NEK5iawK_bIi21M_aOtGGNmmnHVEQGVQZ3F5gMghLxg_c_c?url=https%3A%2F%2Ficases.ua%2Fua%2F
Ninja Mountain Bike Performance,ridelikeaninja,ridelikeaninja,https://www.ridelikeaninja.com/,https://app.partnermatic.com/track/48c8TGwU92OOVnvQn_aERMD6eQbbVwedzguCnfFCwEufF1_b_ayTDiohUobBCknTK9x4a2Rc2EDMJFLWFNEYdC3stQ4jWmDcRIVFYirNfQFCg_c_c?url=https%3A%2F%2Fwww.ridelikeaninja.com%2F
Royce Union,royceunion,royceunion,https://www.royceunion.com/,https://app.partnermatic.com/track/711eGp0w6_b9a3bodQd2zpfaSZB_aLsfsQT7FHZYWyBsY_aspLUVA3sIyoHfZ6HUFhoUNxE21H45qkF7QgUjeEKWs12o0uEELC3sqcOBEGgeQ_c_c?url=https%3A%2F%2Fwww.royceunion.com%2F
TheBS,thebsus,thebsus,https://www.thebs.com/us,https://app.partnermatic.com/track/8164RGzvre0Lsaqv698MgkGxPAqGgGmxZPjrBLpjzHK2VvpoJGkqeIk1o5UB_a3KklEU5b1V9LPpwl8bZm2mwi6NdHWYRNMPMh7fbCzl2JA_c_c?url=https%3A%2F%2Fwww.thebs.com%2Fus
Eric Javits,ericjavits,ericjavits,https://ericjavits.com,https://app.partnermatic.com/track/1bcbqteO4MRUFqxagGLtkZnb8xBfK0Dqg3wk2T1I0vZlk2xpxhQRi_aE_b7lObjlhitvoi7Q20CVfqGSNl7wJc3ZXVL4AQ9ZZABe_auGeN1VA_c_c?url=https%3A%2F%2Fericjavits.com
Jashanmal AE offline codes & links,jashanmal,jashanmal,https://www.jashanmal.com/,https://app.partnermatic.com/track/a871spWWgxbOOmyHbeFTJaGhIcSCj6bnl90GjlheOK3J7dzYR_akeWyQ2CFZH_bEdd4n7jwqjCG3zP6dFRL1TuGpC_aQpC_beQ_be6g7bqkVCFA_c_c?url=https%3A%2F%2Fwww.jashanmal.com%2F
o3 Outdoors,o3outdoors,o3outdoors,https://o3outdoors.com/,https://app.partnermatic.com/track/c21c6ynYQ_aG8g0udUW_brxl8_aDCPM8pz9vfDzWjjNEMbQSZiRKW36OSr2JB0rXxp7vsV8aMMeATxoIO0WrWcd_bhjOY81w5sEmVD2xudWZ2A_c_c?url=https%3A%2F%2Fo3outdoors.com%2F
Viaconto RO,viacontoro,viacontoro,https://www.viaconto.ro/,https://app.partnermatic.com/track/8bea1nSKOXb5uMf7NzU26wFCDUwJwJS2sRL2l870vagzm97PTTBa3fBpX6SQ0O2sMoH9LxEBXI65zxpSQs7OhRti9_aEIUKCgB4ZH11c3eA_c_c?url=https%3A%2F%2Fwww.viaconto.ro%2F
